"year.group","mean","percent_05","percent_95","scenario","species"
2033,0.4483495716,0.36380967,0.527768915,"Status quo","X8"
2034,0.4483538836,0.363813125,0.52779058,"Status quo","X8"
2035,0.4483556468,0.363810925,0.52780516,"Status quo","X8"
2036,0.44835456,0.36380523,0.52781138,"Status quo","X8"
2037,0.4483512116,0.363797985,0.52781063,"Status quo","X8"
2038,0.4483467964,0.36379085,0.52780534,"Status quo","X8"
2039,0.4483425568,0.36378492,0.52779828,"Status quo","X8"
2040,0.4483394072,0.36378043,0.527791695,"Status quo","X8"
2041,0.4483377336,0.36377751,0.527786965,"Status quo","X8"
2042,0.4483374452,0.36377607,0.527784395,"Status quo","X8"
2043,0.4483381496,0.36377573,0.52778356,"Status quo","X8"
2044,0.4483393268,0.363776045,0.527783865,"Status quo","X8"
2045,0.4483405044,0.363776725,0.52778455,"Status quo","X8"
2046,0.4483414112,0.363777515,0.5277855,"Status quo","X8"
2047,0.4483419264,0.36377817,0.52778618,"Status quo","X8"
2048,0.4483420704,0.363778625,0.52778667,"Status quo","X8"
2049,0.4483419348,0.36377889,0.527786725,"Status quo","X8"
2050,0.4483416872,0.363779055,0.527786835,"Status quo","X8"
2051,0.448341412,0.363779075,0.52778689,"Status quo","X8"
2052,0.4483411816,0.363778895,0.527786945,"Status quo","X8"
2053,0.4483410292,0.363778715,0.527787,"Status quo","X8"
2054,0.4483409584,0.363778625,0.527787,"Status quo","X8"
2055,0.4483409524,0.36377858,0.527787045,"Status quo","X8"
2056,0.4483409884,0.363778535,0.527787045,"Status quo","X8"
2057,0.4483410352,0.36377849,0.527787045,"Status quo","X8"
2058,0.4483410908,0.36377849,0.527787045,"Status quo","X8"
2059,0.4483411344,0.36377849,0.527787045,"Status quo","X8"
2060,0.4483411704,0.36377849,0.527787045,"Status quo","X8"
2061,0.4483411892,0.36377849,0.527787045,"Status quo","X8"
2062,0.4483411988,0.36377849,0.527787045,"Status quo","X8"
2063,0.4483411968,0.36377849,0.527787045,"Status quo","X8"
2064,0.4483411876,0.36377849,0.527787045,"Status quo","X8"
2065,0.4483411752,0.36377849,0.527787045,"Status quo","X8"
2066,0.4483411612,0.36377849,0.527787045,"Status quo","X8"
2067,0.4483411452,0.36377849,0.527787045,"Status quo","X8"
2068,0.448341134,0.36377849,0.527787045,"Status quo","X8"
2069,0.4483411264,0.36377849,0.527787045,"Status quo","X8"
2070,0.4483411196,0.36377849,0.527787045,"Status quo","X8"
2071,0.4483411184,0.36377849,0.527787045,"Status quo","X8"
2072,0.4483411184,0.36377849,0.527787045,"Status quo","X8"
2073,0.4483411184,0.36377849,0.527787045,"Status quo","X8"
2074,0.4483411232,0.36377849,0.527787045,"Status quo","X8"
2075,0.4483411276,0.36377849,0.527787045,"Status quo","X8"
2076,0.448341132,0.36377849,0.527787045,"Status quo","X8"
2077,0.4483411348,0.36377849,0.527787045,"Status quo","X8"
2078,0.448341136,0.36377849,0.527787045,"Status quo","X8"
2079,0.4483411364,0.36377849,0.527787045,"Status quo","X8"
2080,0.448341136,0.36377849,0.527787045,"Status quo","X8"
2081,0.4483411352,0.36377849,0.527787045,"Status quo","X8"
2082,0.448341134,0.36377849,0.527787045,"Status quo","X8"
2083,0.4483411316,0.36377849,0.527787045,"Status quo","X8"
2084,0.44834113,0.36377849,0.527787045,"Status quo","X8"
2085,0.4483411292,0.36377849,0.527787045,"Status quo","X8"
2086,0.448341128,0.36377849,0.527787045,"Status quo","X8"
2087,0.4483411276,0.36377849,0.527787045,"Status quo","X8"
2088,0.4483411276,0.36377849,0.527787045,"Status quo","X8"
2089,0.4483411276,0.36377849,0.527787045,"Status quo","X8"
2090,0.4483411276,0.36377849,0.527787045,"Status quo","X8"
2091,0.448341128,0.36377849,0.527787045,"Status quo","X8"
2092,0.4483411292,0.36377849,0.527787045,"Status quo","X8"
2093,0.4483411296,0.36377849,0.527787045,"Status quo","X8"
2094,0.44834113,0.36377849,0.527787045,"Status quo","X8"
2095,0.44834113,0.36377849,0.527787045,"Status quo","X8"
2096,0.44834113,0.36377849,0.527787045,"Status quo","X8"
2097,0.44834113,0.36377849,0.527787045,"Status quo","X8"
2098,0.44834113,0.36377849,0.527787045,"Status quo","X8"
2099,0.44834113,0.36377849,0.527787045,"Status quo","X8"
2100,0.44834113,0.36377849,0.527787045,"Status quo","X8"
2012,0.4656608724,0.379432285,0.541839215,"RCP 2.6","X8"
2013,0.4571627196,0.372036735,0.532916225,"RCP 2.6","X8"
2014,0.4509498596,0.367524745,0.52620914,"RCP 2.6","X8"
2015,0.45160132,0.369146205,0.52631304,"RCP 2.6","X8"
2016,0.455464148,0.373165855,0.529491375,"RCP 2.6","X8"
2017,0.4578918828,0.37501361,0.53159368,"RCP 2.6","X8"
2018,0.4580693996,0.37442516,0.53141711,"RCP 2.6","X8"
2019,0.4576645596,0.373942485,0.531392265,"RCP 2.6","X8"
2020,0.4567168432,0.37287772,0.53068143,"RCP 2.6","X8"
2021,0.4559304204,0.37209711,0.53003514,"RCP 2.6","X8"
2022,0.4556797756,0.37209477,0.52965578,"RCP 2.6","X8"
2023,0.455189342,0.371911505,0.52925208,"RCP 2.6","X8"
2024,0.4546672672,0.37152686,0.52892863,"RCP 2.6","X8"
2025,0.4545906008,0.371536105,0.52897611,"RCP 2.6","X8"
2026,0.4546831036,0.371739705,0.52907069,"RCP 2.6","X8"
2027,0.4547461436,0.37192228,0.52904104,"RCP 2.6","X8"
2028,0.4547228968,0.37196885,0.52890096,"RCP 2.6","X8"
2029,0.4547358868,0.37203775,0.52878347,"RCP 2.6","X8"
2030,0.4544981512,0.371833265,0.528433055,"RCP 2.6","X8"
2031,0.4544865252,0.37183926,0.528352835,"RCP 2.6","X8"
2032,0.4544805596,0.37185775,0.528285335,"RCP 2.6","X8"
2033,0.4543580364,0.371825285,0.52803599,"RCP 2.6","X8"
2034,0.4540391404,0.37159366,0.527645395,"RCP 2.6","X8"
2035,0.4538965172,0.37160993,0.527364105,"RCP 2.6","X8"
2036,0.4531850208,0.3712048,0.526364745,"RCP 2.6","X8"
2037,0.4526175636,0.370859465,0.525610375,"RCP 2.6","X8"
2038,0.4525487196,0.37087359,0.5254875,"RCP 2.6","X8"
2039,0.452622188,0.37088166,0.52561725,"RCP 2.6","X8"
2040,0.4525146008,0.37083955,0.525394615,"RCP 2.6","X8"
2041,0.4512441372,0.369962905,0.523636825,"RCP 2.6","X8"
2042,0.4503140608,0.369191355,0.52262329,"RCP 2.6","X8"
2043,0.451390802,0.37004198,0.52402152,"RCP 2.6","X8"
2044,0.452044094,0.37052283,0.524820755,"RCP 2.6","X8"
2045,0.4527114296,0.37091107,0.525748915,"RCP 2.6","X8"
2046,0.452573722,0.370806585,0.525468,"RCP 2.6","X8"
2047,0.4510973608,0.369800975,0.523500155,"RCP 2.6","X8"
2048,0.4499337424,0.36891491,0.52206167,"RCP 2.6","X8"
2049,0.4496921996,0.3687916,0.521781245,"RCP 2.6","X8"
2050,0.4499451032,0.369002455,0.522095505,"RCP 2.6","X8"
2051,0.4507168,0.3696078,0.523126675,"RCP 2.6","X8"
2052,0.45118934,0.369964975,0.52360063,"RCP 2.6","X8"
2053,0.449821242,0.368762315,0.52170281,"RCP 2.6","X8"
2054,0.4491101412,0.36823413,0.520881015,"RCP 2.6","X8"
2055,0.4494345232,0.36858888,0.52128532,"RCP 2.6","X8"
2056,0.4492252532,0.368395855,0.52092203,"RCP 2.6","X8"
2057,0.4493822688,0.368533095,0.52112397,"RCP 2.6","X8"
2058,0.45017275,0.369210635,0.52211233,"RCP 2.6","X8"
2059,0.4502501184,0.36920235,0.522135085,"RCP 2.6","X8"
2060,0.4498693716,0.3688482,0.52161891,"RCP 2.6","X8"
2061,0.4496426384,0.36869268,0.52127758,"RCP 2.6","X8"
2062,0.4486270852,0.367817725,0.52010082,"RCP 2.6","X8"
2063,0.4485661964,0.367814585,0.520012615,"RCP 2.6","X8"
2064,0.4505411864,0.36953944,0.522651845,"RCP 2.6","X8"
2065,0.4508822352,0.36969992,0.522897085,"RCP 2.6","X8"
2066,0.4488402532,0.3678859,0.52036594,"RCP 2.6","X8"
2067,0.4479013672,0.367238545,0.5193091,"RCP 2.6","X8"
2068,0.449380994,0.36863382,0.52100261,"RCP 2.6","X8"
2069,0.450745256,0.36965093,0.52281378,"RCP 2.6","X8"
2070,0.4504697948,0.36924415,0.522450755,"RCP 2.6","X8"
2071,0.4497349948,0.36863482,0.521535835,"RCP 2.6","X8"
2072,0.450144124,0.36906156,0.52224876,"RCP 2.6","X8"
2073,0.4512039392,0.369972135,0.52352936,"RCP 2.6","X8"
2074,0.4504831028,0.36927951,0.52257479,"RCP 2.6","X8"
2075,0.4492487696,0.368269435,0.52097066,"RCP 2.6","X8"
2076,0.4492852268,0.36842034,0.521148855,"RCP 2.6","X8"
2077,0.4501423448,0.369165035,0.52229074,"RCP 2.6","X8"
2078,0.4503749952,0.369298305,0.522527995,"RCP 2.6","X8"
2079,0.4504319176,0.36931227,0.52262491,"RCP 2.6","X8"
2080,0.4509708216,0.369765145,0.52335364,"RCP 2.6","X8"
2081,0.4515503736,0.37023988,0.52404794,"RCP 2.6","X8"
2082,0.4510690508,0.369800215,0.523390725,"RCP 2.6","X8"
2083,0.4498194644,0.36874793,0.521858825,"RCP 2.6","X8"
2084,0.450133526,0.36910837,0.522382595,"RCP 2.6","X8"
2085,0.4514322348,0.370227225,0.52395992,"RCP 2.6","X8"
2086,0.4514536236,0.370159735,0.52391284,"RCP 2.6","X8"
2087,0.4501874372,0.36907239,0.52212687,"RCP 2.6","X8"
2088,0.449471672,0.368561675,0.521284905,"RCP 2.6","X8"
2089,0.4504878268,0.36950059,0.522681665,"RCP 2.6","X8"
2090,0.4511129328,0.369939575,0.52343341,"RCP 2.6","X8"
2091,0.4509827056,0.369717375,0.523361465,"RCP 2.6","X8"
2092,0.4512543892,0.36996967,0.52370177,"RCP 2.6","X8"
2093,0.4510953924,0.369848405,0.523465815,"RCP 2.6","X8"
2094,0.4506153496,0.36946985,0.522843165,"RCP 2.6","X8"
2095,0.4505153864,0.369424455,0.522736035,"RCP 2.6","X8"
2096,0.4503259104,0.369263625,0.522444395,"RCP 2.6","X8"
2097,0.4493132472,0.368396815,0.52096039,"RCP 2.6","X8"
2098,0.4489147924,0.36810326,0.520567945,"RCP 2.6","X8"
2099,0.45024378,0.369274895,0.522456215,"RCP 2.6","X8"
2100,0.45162091,0.37037268,0.52410154,"RCP 2.6","X8"
2012,0.4594264744,0.379956245,0.54020655,"RCP 4.5","X8"
